,Total,Utility_Gas,BottledTankLPGas,Electricity,Fuel,Coal,Wood,Solar,Other,state,county
307,108604.0,53664.0,1104.0,51258.0,889.0,15.0,69.0,32.0,428.0,51,013
308,1831.0,26.0,126.0,962.0,235.0,0.0,482.0,0.0,0.0,51,017
309,31424.0,787.0,1760.0,25125.0,1923.0,0.0,1552.0,0.0,93.0,51,019
310,13171.0,2274.0,1216.0,7887.0,840.0,0.0,881.0,0.0,66.0,51,023
311,6138.0,227.0,782.0,3988.0,709.0,0.0,366.0,0.0,11.0,51,025
312,5948.0,58.0,737.0,4134.0,361.0,0.0,569.0,35.0,30.0,51,029
313,23157.0,794.0,1198.0,18443.0,1684.0,13.0,774.0,7.0,44.0,51,031
314,12134.0,98.0,680.0,7899.0,1829.0,0.0,1473.0,11.0,83.0,51,035
315,2998.0,38.0,170.0,2359.0,267.0,0.0,135.0,0.0,8.0,51,036
316,4836.0,76.0,973.0,2474.0,654.0,0.0,638.0,0.0,3.0,51,037
317,5690.0,630.0,665.0,3029.0,693.0,13.0,521.0,11.0,128.0,51,043
318,2219.0,11.0,415.0,1384.0,81.0,0.0,316.0,0.0,0.0,51,045
319,4112.0,76.0,548.0,2576.0,540.0,0.0,360.0,0.0,0.0,51,049
320,5727.0,152.0,190.0,4954.0,183.0,26.0,200.0,0.0,2.0,51,051
321,4551.0,114.0,360.0,3436.0,465.0,0.0,117.0,0.0,40.0,51,057
322,398653.0,220710.0,5636.0,162727.0,6784.0,62.0,579.0,131.0,515.0,51,059
323,6657.0,91.0,538.0,4052.0,512.0,0.0,1382.0,9.0,0.0,51,063
324,9967.0,183.0,1329.0,7363.0,338.0,0.0,676.0,25.0,48.0,51,065
325,32094.0,9003.0,2399.0,16256.0,1509.0,24.0,2008.0,0.0,549.0,51,069
326,6715.0,510.0,335.0,4750.0,477.0,9.0,544.0,0.0,83.0,51,071
327,8711.0,612.0,682.0,6532.0,376.0,20.0,347.0,12.0,38.0,51,075
328,6388.0,24.0,464.0,3158.0,1544.0,0.0,1161.0,0.0,8.0,51,077
329,3441.0,141.0,623.0,2216.0,293.0,0.0,140.0,3.0,11.0,51,081
330,14155.0,315.0,2418.0,8600.0,1686.0,42.0,906.0,0.0,82.0,51,083
331,130434.0,47108.0,1402.0,75269.0,5469.0,0.0,603.0,0.0,162.0,51,087
332,21012.0,1025.0,1214.0,15707.0,2103.0,0.0,763.0,0.0,88.0,51,089
333,14611.0,3437.0,1608.0,8607.0,577.0,0.0,265.0,12.0,60.0,51,093
334,29681.0,14107.0,608.0,14166.0,438.0,19.0,185.0,0.0,44.0,51,095
335,2816.0,9.0,301.0,2105.0,267.0,0.0,118.0,0.0,16.0,51,097
336,9387.0,392.0,767.0,7409.0,409.0,0.0,346.0,0.0,36.0,51,099
337,6393.0,140.0,352.0,5294.0,370.0,0.0,177.0,0.0,16.0,51,101
338,5287.0,101.0,651.0,3723.0,677.0,0.0,104.0,1.0,9.0,51,103
339,8843.0,152.0,556.0,7006.0,371.0,149.0,587.0,0.0,10.0,51,105
340,132565.0,77812.0,8446.0,41546.0,2942.0,40.0,940.0,10.0,384.0,51,107
341,14383.0,257.0,1721.0,9879.0,1250.0,7.0,1206.0,0.0,22.0,51,109
342,4472.0,11.0,870.0,1954.0,1154.0,0.0,413.0,0.0,40.0,51,111
343,5098.0,138.0,723.0,2454.0,711.0,0.0,1019.0,0.0,26.0,51,113
344,3881.0,18.0,530.0,2788.0,349.0,0.0,159.0,24.0,13.0,51,115
345,12371.0,888.0,1929.0,7672.0,1331.0,0.0,503.0,0.0,18.0,51,117
346,4764.0,129.0,631.0,3322.0,493.0,0.0,159.0,8.0,16.0,51,119
347,35388.0,5773.0,870.0,25991.0,1223.0,0.0,1179.0,43.0,150.0,51,121
348,6398.0,139.0,860.0,4378.0,526.0,0.0,457.0,0.0,38.0,51,125
349,8117.0,546.0,805.0,6420.0,151.0,0.0,158.0,0.0,20.0,51,127
350,5151.0,75.0,956.0,3191.0,778.0,0.0,93.0,0.0,48.0,51,131
351,5686.0,309.0,551.0,3788.0,786.0,0.0,101.0,0.0,106.0,51,133
352,5568.0,67.0,1000.0,3348.0,870.0,8.0,239.0,0.0,1.0,51,135
353,13926.0,633.0,1666.0,9687.0,1152.0,13.0,688.0,0.0,16.0,51,137
354,9413.0,184.0,1115.0,4859.0,1741.0,77.0,1297.0,12.0,87.0,51,139
355,7830.0,98.0,1002.0,4852.0,664.0,0.0,1166.0,17.0,13.0,51,141
356,10392.0,285.0,681.0,8456.0,332.0,0.0,599.0,17.0,18.0,51,145
357,7394.0,83.0,704.0,5508.0,571.0,0.0,388.0,0.0,36.0,51,147
358,11763.0,1308.0,413.0,9128.0,407.0,0.0,393.0,0.0,0.0,51,149
359,14666.0,1441.0,725.0,10257.0,1291.0,0.0,810.0,0.0,51.0,51,155
360,2827.0,15.0,813.0,1226.0,367.0,0.0,354.0,0.0,31.0,51,157
361,38234.0,16425.0,1098.0,17892.0,2045.0,0.0,608.0,17.0,62.0,51,161
362,1228.0,25.0,644.0,419.0,37.0,0.0,63.0,0.0,38.0,31,087
363,2732.0,870.0,659.0,1034.0,23.0,0.0,120.0,0.0,25.0,31,093
364,2691.0,1613.0,230.0,784.0,4.0,0.0,21.0,0.0,14.0,31,099
365,1612.0,967.0,371.0,226.0,0.0,0.0,37.0,0.0,7.0,31,105
366,14765.0,8057.0,1205.0,5017.0,11.0,0.0,278.0,0.0,124.0,31,111
367,199.0,10.0,95.0,55.0,4.0,0.0,32.0,0.0,3.0,31,117
368,1969.0,936.0,279.0,537.0,0.0,0.0,179.0,0.0,36.0,31,123
369,2912.0,1250.0,502.0,972.0,7.0,0.0,100.0,0.0,68.0,31,127
370,1844.0,662.0,196.0,871.0,0.0,0.0,77.0,0.0,33.0,31,175
371,3793.0,1667.0,686.0,904.0,416.0,0.0,36.0,0.0,84.0,31,179
372,5685.0,2839.0,676.0,1986.0,23.0,3.0,71.0,0.0,58.0,31,185
373,21071.0,14889.0,1754.0,2543.0,234.0,0.0,1395.0,5.0,244.0,32,005
374,661.0,12.0,100.0,153.0,26.0,0.0,313.0,0.0,57.0,32,011
375,2003.0,87.0,84.0,1268.0,32.0,0.0,532.0,0.0,0.0,32,017
376,19253.0,773.0,1962.0,14756.0,179.0,0.0,979.0,191.0,176.0,32,023
377,186116.0,117073.0,6933.0,52483.0,4096.0,69.0,2403.0,495.0,1594.0,32,031
378,25576.0,2581.0,4334.0,1822.0,13857.0,78.0,2368.0,21.0,470.0,33,001
379,13967.0,162.0,1385.0,545.0,8742.0,0.0,1909.0,12.0,216.0,33,007
380,59209.0,14662.0,9603.0,6429.0,21860.0,47.0,5090.0,72.0,1168.0,33,013
381,17281.0,496.0,4345.0,958.0,8602.0,0.0,2314.0,39.0,454.0,33,019
382,44029.0,15354.0,410.0,27791.0,0.0,0.0,214.0,14.0,6.0,22,005
383,13812.0,2561.0,568.0,10205.0,57.0,0.0,328.0,0.0,82.0,22,011
384,96043.0,42480.0,841.0,51887.0,61.0,29.0,207.0,71.0,83.0,22,017
385,2902.0,465.0,113.0,2320.0,0.0,0.0,4.0,0.0,0.0,22,023
386,6694.0,2667.0,749.0,3211.0,2.0,0.0,65.0,0.0,0.0,22,029
387,1688.0,698.0,165.0,809.0,0.0,0.0,16.0,0.0,0.0,22,035
388,7503.0,1417.0,1256.0,4680.0,13.0,0.0,129.0,0.0,5.0,22,041
389,11105.0,4673.0,254.0,6081.0,0.0,0.0,3.0,0.0,0.0,22,047
390,11565.0,3233.0,355.0,7875.0,20.0,0.0,55.0,0.0,0.0,22,053
391,19633.0,5304.0,31.0,14239.0,0.0,0.0,17.0,0.0,0.0,22,101
392,1814.0,561.0,196.0,1029.0,7.0,0.0,15.0,0.0,0.0,22,107
393,8399.0,2476.0,623.0,5032.0,7.0,0.0,168.0,0.0,46.0,22,111
394,17794.0,5070.0,1256.0,10648.0,52.0,0.0,189.0,28.0,418.0,22,117
395,4126.0,886.0,643.0,2543.0,0.0,0.0,18.0,0.0,19.0,22,123
396,18028.0,9466.0,2269.0,2012.0,1161.0,427.0,2436.0,6.0,231.0,36,003
397,31999.0,16846.0,4519.0,4614.0,1904.0,406.0,3118.0,9.0,498.0,36,009
398,34328.0,23896.0,2190.0,4446.0,2208.0,271.0,1061.0,10.0,138.0,36,015
399,25323.0,3123.0,3579.0,3721.0,12675.0,48.0,1609.0,80.0,345.0,36,021
400,110095.0,29485.0,6309.0,16818.0,53569.0,128.0,2108.0,221.0,947.0,36,027
401,16182.0,660.0,2288.0,2684.0,8150.0,25.0,2162.0,0.0,133.0,36,031
402,24174.0,14387.0,3065.0,2603.0,2547.0,219.0,775.0,40.0,494.0,36,037
403,25093.0,10672.0,1926.0,3276.0,6126.0,301.0,2193.0,75.0,481.0,36,043
404,10398.0,1618.0,1769.0,762.0,3407.0,41.0,2568.0,3.0,212.0,36,049
405,305210.0,236759.0,6237.0,51237.0,5590.0,129.0,1490.0,82.0,2110.0,36,055
406,758720.0,350206.0,14813.0,196727.0,148075.0,556.0,643.0,712.0,21415.0,36,061
407,187349.0,131659.0,5838.0,36184.0,7520.0,855.0,2072.0,106.0,1696.0,36,067
408,16634.0,7091.0,3759.0,1760.0,2528.0,61.0,1211.0,0.0,172.0,36,073
409,34915.0,3221.0,1923.0,7306.0,21366.0,30.0,653.0,21.0,272.0,36,079
410,167160.0,145795.0,2591.0,8511.0,7872.0,0.0,179.0,394.0,860.0,36,085
411,9803.0,547.0,2877.0,5715.0,461.0,0.0,182.0,0.0,0.0,37,007
412,20219.0,2294.0,5817.0,11162.0,459.0,25.0,280.0,0.0,118.0,37,013
413,59416.0,1455.0,4565.0,52176.0,571.0,0.0,304.0,12.0,122.0,37,019
414,72843.0,30185.0,2044.0,38531.0,985.0,23.0,688.0,5.0,98.0,37,025
415,30060.0,636.0,2359.0,26302.0,213.0,0.0,278.0,14.0,58.0,37,031
416,29904.0,8634.0,4074.0,15624.0,519.0,0.0,800.0,81.0,31.0,37,037
417,36089.0,7905.0,1384.0,24926.0,916.0,0.0,661.0,2.0,73.0,37,045
418,127532.0,22925.0,5066.0,97308.0,934.0,65.0,294.0,44.0,87.0,37,051
419,67555.0,10536.0,2874.0,47948.0,3937.0,73.0,1337.0,73.0,103.0,37,057
420,128003.0,64067.0,5535.0,51916.0,149.0,0.0,2454.0,983.0,284.0,06,053
421,48484.0,31191.0,1977.0,12982.0,85.0,0.0,1250.0,366.0,130.0,06,055
422,40917.0,14140.0,14567.0,5903.0,322.0,0.0,5200.0,304.0,387.0,06,057
423,1040001.0,719843.0,15853.0,254557.0,453.0,137.0,1698.0,5533.0,755.0,06,059
424,145714.0,90291.0,12695.0,34538.0,197.0,0.0,5202.0,1453.0,816.0,06,061
425,8332.0,510.0,1908.0,868.0,1340.0,11.0,3487.0,31.0,142.0,06,063
426,736413.0,513081.0,21848.0,175503.0,453.0,66.0,3661.0,7117.0,1807.0,06,065
427,547519.0,331552.0,11654.0,194256.0,334.0,201.0,2538.0,2315.0,764.0,06,067
428,18389.0,11622.0,1574.0,3734.0,17.0,0.0,936.0,319.0,56.0,06,069
429,640090.0,466844.0,20233.0,125822.0,780.0,34.0,9895.0,3625.0,2077.0,06,071
430,1130703.0,649694.0,39633.0,361745.0,1184.0,90.0,8323.0,15857.0,2855.0,06,073
431,362141.0,214061.0,5709.0,116160.0,399.0,68.0,310.0,1116.0,3504.0,06,075
432,231092.0,155867.0,8131.0,59205.0,237.0,23.0,2100.0,2718.0,593.0,06,077
433,106244.0,71437.0,8482.0,20156.0,53.0,0.0,2789.0,979.0,816.0,06,079
434,263351.0,174341.0,5059.0,76279.0,446.0,28.0,775.0,951.0,428.0,06,081
435,635314.0,395819.0,11799.0,212324.0,486.0,41.0,2029.0,4425.0,744.0,06,085
436,96275.0,57969.0,9292.0,20727.0,72.0,29.0,3893.0,896.0,439.0,06,087
437,1250.0,59.0,309.0,142.0,179.0,0.0,465.0,0.0,71.0,06,091
438,151191.0,103143.0,4552.0,38172.0,97.0,29.0,1165.0,2633.0,337.0,06,095
439,188958.0,124858.0,11740.0,41699.0,179.0,5.0,6696.0,1508.0,756.0,06,097
440,32586.0,21105.0,1142.0,8255.0,113.0,0.0,922.0,578.0,219.0,06,101
441,24661.0,7548.0,4899.0,6423.0,534.0,0.0,4580.0,204.0,280.0,06,103
442,139044.0,95167.0,10115.0,27408.0,221.0,23.0,2297.0,1111.0,980.0,06,107
443,22937.0,1726.0,9618.0,5159.0,226.0,0.0,5409.0,185.0,580.0,06,109
444,74614.0,46351.0,2199.0,22560.0,152.0,41.0,1105.0,1364.0,227.0,06,113
445,26434.0,14209.0,2621.0,6766.0,31.0,0.0,1884.0,467.0,227.0,06,115
446,7716.0,2819.0,810.0,3877.0,0.0,0.0,159.0,4.0,47.0,05,003
447,18727.0,5402.0,1995.0,10165.0,14.0,0.0,957.0,0.0,123.0,05,005
448,15043.0,4641.0,1577.0,7114.0,0.0,0.0,1645.0,0.0,31.0,05,009
449,1754.0,698.0,238.0,759.0,0.0,0.0,59.0,0.0,0.0,05,013
450,11079.0,2896.0,2025.0,5108.0,0.0,0.0,951.0,15.0,43.0,05,015
451,8336.0,2865.0,666.0,4165.0,0.0,0.0,615.0,0.0,18.0,05,019
452,6476.0,2931.0,1230.0,2047.0,1.0,0.0,258.0,0.0,9.0,05,021
453,3170.0,481.0,553.0,1950.0,0.0,0.0,166.0,0.0,14.0,05,025
454,8456.0,3315.0,325.0,4598.0,78.0,0.0,140.0,0.0,0.0,05,027
455,42203.0,15448.0,2200.0,23973.0,0.0,0.0,341.0,0.0,89.0,05,031
456,19021.0,9190.0,876.0,8722.0,12.0,0.0,156.0,8.0,2.0,05,035
457,6568.0,1743.0,870.0,3800.0,2.0,0.0,134.0,0.0,0.0,05,037
458,5059.0,2333.0,405.0,2274.0,0.0,0.0,42.0,0.0,0.0,05,041
459,7207.0,2341.0,892.0,3777.0,21.0,0.0,112.0,16.0,14.0,05,043
460,6671.0,2045.0,374.0,3758.0,15.0,0.0,422.0,0.0,29.0,05,047
461,5014.0,175.0,1493.0,2717.0,0.0,0.0,629.0,0.0,0.0,05,049
462,7049.0,2614.0,451.0,3715.0,0.0,0.0,189.0,14.0,0.0,05,053
463,8100.0,3058.0,401.0,4055.0,0.0,0.0,580.0,0.0,6.0,05,057
464,12515.0,3896.0,808.0,6817.0,7.0,0.0,936.0,0.0,21.0,05,059
465,14325.0,4036.0,2099.0,7462.0,0.0,0.0,669.0,9.0,34.0,05,063
466,4911.0,402.0,1326.0,2574.0,0.0,0.0,587.0,0.0,14.0,05,065
467,5196.0,886.0,1181.0,805.0,144.0,0.0,1869.0,2.0,305.0,06,051
468,26630.0,11499.0,1077.0,13569.0,29.0,3.0,236.0,0.0,32.0,05,069
469,9792.0,2618.0,605.0,5787.0,30.0,0.0,448.0,9.0,243.0,05,071
470,6584.0,2977.0,1112.0,2040.0,0.0,0.0,439.0,0.0,16.0,05,075
471,3598.0,607.0,487.0,2413.0,0.0,0.0,67.0,0.0,10.0,05,079
472,5292.0,1471.0,164.0,3352.0,0.0,0.0,305.0,0.0,0.0,05,081
473,27218.0,9031.0,769.0,16741.0,0.0,0.0,606.0,0.0,40.0,05,085
474,6045.0,1142.0,1350.0,2067.0,0.0,0.0,1376.0,18.0,56.0,05,087
475,16237.0,5921.0,554.0,9481.0,26.0,0.0,163.0,0.0,0.0,05,091
476,3234.0,1224.0,296.0,1664.0,0.0,0.0,44.0,0.0,2.0,05,095
477,3706.0,749.0,649.0,1584.0,0.0,0.0,566.0,0.0,154.0,05,097
478,6565.0,2017.0,1655.0,2396.0,11.0,0.0,444.0,2.0,40.0,29,013
479,8060.0,687.0,1320.0,5134.0,23.0,0.0,822.0,0.0,52.0,29,015
480,4426.0,511.0,1287.0,1549.0,24.0,0.0,971.0,0.0,84.0,29,017
481,71919.0,35766.0,4588.0,30140.0,31.0,0.0,909.0,26.0,195.0,29,019
482,33642.0,19414.0,1841.0,11819.0,8.0,0.0,370.0,32.0,83.0,29,021
483,16358.0,2901.0,1884.0,10981.0,10.0,0.0,390.0,6.0,79.0,29,023
484,3703.0,412.0,1526.0,1201.0,21.0,0.0,417.0,0.0,106.0,29,025
485,16233.0,3384.0,3258.0,8413.0,46.0,0.0,1040.0,0.0,42.0,29,027
486,17300.0,1358.0,1628.0,12847.0,374.0,0.0,1033.0,5.0,41.0,29,029
487,30215.0,13049.0,2009.0,14208.0,2.0,0.0,823.0,0.0,51.0,29,031
488,3518.0,1441.0,1022.0,867.0,2.0,0.0,155.0,2.0,14.0,29,033
489,2334.0,261.0,858.0,898.0,0.0,0.0,317.0,0.0,0.0,29,035
490,5573.0,1719.0,1201.0,2069.0,26.0,0.0,522.0,0.0,36.0,29,039
491,2723.0,670.0,753.0,1083.0,4.0,0.0,184.0,2.0,15.0,29,041
492,2633.0,697.0,779.0,801.0,4.0,11.0,317.0,0.0,6.0,29,045
493,92514.0,62693.0,3909.0,25179.0,43.0,0.0,481.0,8.0,70.0,29,047
494,30291.0,10459.0,2836.0,15640.0,41.0,0.0,1009.0,9.0,131.0,29,051
495,6342.0,2407.0,1102.0,2458.0,0.0,5.0,324.0,2.0,30.0,29,053
496,3028.0,750.0,761.0,1014.0,11.0,0.0,448.0,0.0,41.0,29,057
497,6412.0,347.0,1721.0,2908.0,70.0,0.0,1199.0,8.0,159.0,29,059
498,3800.0,766.0,1109.0,1495.0,9.0,0.0,321.0,6.0,86.0,29,063
499,6355.0,648.0,1329.0,2569.0,110.0,0.0,1622.0,0.0,35.0,29,065
500,12119.0,5255.0,1413.0,5287.0,22.0,0.0,57.0,0.0,24.0,29,069
501,41127.0,6103.0,4727.0,27469.0,643.0,0.0,1784.0,12.0,183.0,29,071
502,2495.0,974.0,617.0,618.0,2.0,0.0,189.0,0.0,66.0,29,075
503,127532.0,63367.0,7468.0,53689.0,77.0,128.0,1853.0,215.0,446.0,29,077
504,3361.0,959.0,1106.0,718.0,4.0,0.0,405.0,0.0,40.0,29,081
505,9284.0,2735.0,1339.0,4591.0,21.0,0.0,550.0,30.0,10.0,29,083
506,2010.0,764.0,280.0,750.0,13.0,0.0,77.0,0.0,126.0,29,087
507,3460.0,1326.0,757.0,1094.0,9.0,0.0,246.0,0.0,28.0,29,089
508,4102.0,977.0,519.0,1946.0,0.0,0.0,607.0,17.0,7.0,29,093
509,291532.0,209652.0,6005.0,72816.0,221.0,32.0,1170.0,157.0,485.0,29,095
510,84978.0,26433.0,6548.0,50139.0,235.0,0.0,1230.0,97.0,106.0,29,099
511,1400.0,342.0,507.0,483.0,0.0,0.0,62.0,0.0,6.0,29,103
512,14413.0,1738.0,2405.0,8640.0,81.0,0.0,1379.0,0.0,79.0,29,105
513,14849.0,5509.0,2822.0,5352.0,3.0,5.0,1074.0,14.0,30.0,29,109
514,3597.0,1301.0,982.0,1070.0,0.0,0.0,223.0,0.0,14.0,29,111
515,5002.0,2144.0,1091.0,1430.0,5.0,0.0,300.0,0.0,6.0,29,115
516,5907.0,2456.0,1068.0,1973.0,21.0,0.0,341.0,0.0,13.0,29,117
517,5908.0,1703.0,1593.0,2155.0,5.0,0.0,343.0,4.0,74.0,29,121
518,4851.0,922.0,461.0,2731.0,19.0,0.0,672.0,0.0,30.0,29,123
519,11537.0,6373.0,1413.0,3435.0,5.0,3.0,238.0,0.0,37.0,29,127
520,1333.0,443.0,360.0,338.0,25.0,0.0,113.0,0.0,48.0,29,129
521,4998.0,2555.0,461.0,1970.0,3.0,0.0,3.0,0.0,3.0,29,133
522,5450.0,2137.0,915.0,1544.0,0.0,0.0,819.0,3.0,2.0,29,135
523,4995.0,1187.0,864.0,2487.0,0.0,0.0,428.0,0.0,0.0,29,139
524,7639.0,1031.0,1365.0,4139.0,154.0,91.0,844.0,0.0,8.0,29,141
525,22123.0,6457.0,3466.0,10267.0,26.0,0.0,1627.0,74.0,111.0,29,145
526,8510.0,2720.0,905.0,4119.0,48.0,0.0,359.0,19.0,288.0,29,147
527,5273.0,168.0,1671.0,2146.0,25.0,13.0,1055.0,8.0,34.0,29,151
528,4082.0,213.0,1626.0,1176.0,26.0,0.0,978.0,0.0,63.0,29,153
529,7577.0,2584.0,1143.0,2890.0,34.0,0.0,854.0,0.0,49.0,29,157
530,16193.0,7098.0,1987.0,6486.0,3.0,8.0,517.0,0.0,22.0,29,159
531,18213.0,3094.0,2488.0,11151.0,65.0,0.0,1237.0,0.0,83.0,29,161
532,6653.0,2118.0,1036.0,3106.0,3.0,0.0,375.0,0.0,15.0,29,163
533,39918.0,24663.0,2215.0,12629.0,20.0,0.0,182.0,3.0,158.0,29,165
534,11833.0,254.0,2516.0,7717.0,35.0,0.0,1198.0,7.0,86.0,29,167
535,15061.0,1313.0,2152.0,10862.0,20.0,0.0,642.0,30.0,25.0,29,169
536,1698.0,562.0,567.0,429.0,0.0,0.0,135.0,0.0,5.0,29,171
537,9301.0,602.0,1209.0,4926.0,1382.0,0.0,1125.0,10.0,29.0,51,163
538,10975.0,141.0,551.0,8997.0,607.0,141.0,510.0,0.0,13.0,51,167
539,8710.0,64.0,422.0,7407.0,305.0,104.0,385.0,0.0,0.0,51,169
540,12694.0,1008.0,463.0,8486.0,1325.0,34.0,1204.0,0.0,88.0,51,173
541,6618.0,72.0,897.0,4584.0,775.0,0.0,197.0,0.0,26.0,51,175
542,48160.0,15400.0,3498.0,26898.0,1408.0,0.0,570.0,21.0,180.0,51,179
543,2794.0,31.0,421.0,1776.0,421.0,0.0,141.0,0.0,0.0,51,181
544,16371.0,1043.0,1281.0,11844.0,1039.0,126.0,836.0,0.0,80.0,51,185
545,14641.0,417.0,1639.0,9510.0,1696.0,11.0,1100.0,0.0,149.0,51,187
546,7910.0,191.0,626.0,5844.0,975.0,0.0,192.0,0.0,8.0,51,193
547,14916.0,245.0,688.0,12891.0,486.0,137.0,324.0,7.0,31.0,51,195
548,25517.0,12757.0,488.0,10870.0,1103.0,0.0,135.0,7.0,25.0,51,199
549,71289.0,35380.0,749.0,33523.0,634.0,0.0,5.0,29.0,374.0,51,510
550,2509.0,932.0,78.0,1323.0,74.0,0.0,102.0,0.0,0.0,51,530
551,18814.0,7868.0,230.0,10396.0,162.0,0.0,97.0,12.0,34.0,51,540
552,7094.0,2578.0,86.0,4045.0,335.0,0.0,25.0,0.0,25.0,51,570
553,2382.0,1132.0,13.0,1127.0,31.0,0.0,60.0,0.0,14.0,51,580
554,18266.0,7197.0,615.0,9583.0,589.0,0.0,186.0,0.0,47.0,51,590
555,8751.0,5142.0,123.0,2763.0,641.0,0.0,0.0,0.0,4.0,51,600
556,5631.0,3289.0,30.0,2233.0,58.0,0.0,0.0,0.0,0.0,51,610
557,11059.0,4796.0,135.0,5741.0,252.0,0.0,0.0,0.0,65.0,51,630
558,2614.0,80.0,88.0,1592.0,618.0,0.0,195.0,0.0,0.0,51,640
559,16751.0,3044.0,227.0,12334.0,931.0,0.0,100.0,13.0,19.0,51,660
560,9362.0,2092.0,289.0,6683.0,127.0,0.0,19.0,0.0,2.0,51,670
561,28223.0,5758.0,459.0,19803.0,1781.0,5.0,202.0,0.0,86.0,51,680
562,13066.0,5807.0,90.0,6957.0,139.0,0.0,26.0,0.0,21.0,51,683
563,5597.0,1683.0,50.0,3274.0,477.0,0.0,33.0,0.0,32.0,51,690
564,70376.0,27510.0,738.0,40435.0,1125.0,34.0,70.0,0.0,47.0,51,700
565,1877.0,10.0,68.0,1790.0,9.0,0.0,0.0,0.0,0.0,51,720
566,13231.0,3920.0,287.0,8413.0,467.0,0.0,28.0,27.0,47.0,51,730
567,36650.0,18304.0,516.0,16911.0,530.0,0.0,69.0,22.0,139.0,51,740
568,5677.0,1514.0,183.0,3642.0,279.0,0.0,30.0,0.0,21.0,51,750
569,41694.0,20197.0,442.0,18107.0,2520.0,11.0,130.0,0.0,201.0,51,770
570,9876.0,5452.0,85.0,3947.0,261.0,0.0,11.0,0.0,54.0,51,775
571,10638.0,5441.0,161.0,4729.0,127.0,0.0,84.0,44.0,33.0,51,790
572,34603.0,12859.0,1549.0,18440.0,1288.0,3.0,242.0,0.0,100.0,51,800
573,172452.0,58281.0,1600.0,107713.0,3122.0,52.0,522.0,167.0,341.0,51,810
574,9169.0,4903.0,182.0,3735.0,153.0,0.0,170.0,0.0,0.0,51,820
575,4485.0,2239.0,21.0,2099.0,103.0,0.0,0.0,0.0,0.0,51,830
576,10669.0,4023.0,181.0,5213.0,991.0,58.0,95.0,0.0,54.0,51,840
577,6035.0,1494.0,95.0,4112.0,82.0,3.0,162.0,0.0,63.0,53,001
578,9286.0,4835.0,149.0,3591.0,103.0,0.0,511.0,0.0,86.0,53,003
579,73073.0,12795.0,589.0,58251.0,194.0,0.0,783.0,87.0,175.0,53,005
580,29383.0,726.0,133.0,27582.0,88.0,0.0,703.0,73.0,0.0,53,007
581,33197.0,554.0,1274.0,27275.0,167.0,8.0,3519.0,7.0,199.0,53,009
582,178478.0,59168.0,2224.0,109158.0,1047.0,35.0,5623.0,0.0,776.0,53,011
583,1795.0,45.0,28.0,1293.0,213.0,0.0,197.0,0.0,9.0,53,013
584,42354.0,2582.0,395.0,36580.0,115.0,14.0,2172.0,0.0,260.0,53,015
585,15435.0,270.0,66.0,14833.0,52.0,0.0,89.0,15.0,3.0,53,017
586,3175.0,36.0,191.0,1077.0,23.0,0.0,1788.0,0.0,32.0,53,019
587,27263.0,7997.0,216.0,18303.0,139.0,10.0,427.0,0.0,68.0,53,021
588,986.0,0.0,107.0,587.0,71.0,0.0,197.0,0.0,24.0,53,023
589,31908.0,841.0,148.0,30412.0,88.0,0.0,256.0,37.0,31.0,53,025
590,29433.0,3330.0,1339.0,20817.0,390.0,9.0,3297.0,3.0,109.0,53,027
591,35326.0,5523.0,7440.0,18409.0,622.0,24.0,2794.0,75.0,331.0,53,029
592,900061.0,384288.0,14294.0,457872.0,25141.0,58.0,8218.0,727.0,4039.0,53,033
593,105758.0,27106.0,6404.0,60933.0,3692.0,19.0,6658.0,119.0,505.0,53,035
594,19162.0,3993.0,2401.0,10379.0,466.0,9.0,1547.0,123.0,206.0,53,037
595,31118.0,2535.0,989.0,23264.0,189.0,48.0,3772.0,23.0,203.0,53,041
596,130128.0,47594.0,3360.0,76938.0,817.0,6.0,426.0,118.0,109.0,37,063
597,25729.0,2798.0,3973.0,17787.0,469.0,0.0,444.0,0.0,31.0,37,069
598,3521.0,20.0,456.0,2068.0,450.0,3.0,519.0,0.0,5.0,37,075
599,208234.0,85206.0,6132.0,111563.0,2669.0,146.0,1473.0,99.0,208.0,37,081
600,26891.0,492.0,3484.0,15077.0,5549.0,18.0,1963.0,75.0,74.0,37,087
601,2056.0,208.0,1018.0,688.0,110.0,0.0,32.0,0.0,0.0,37,095
602,71332.0,7204.0,7386.0,55010.0,500.0,26.0,662.0,21.0,52.0,37,101
603,23494.0,3834.0,3022.0,16197.0,217.0,0.0,60.0,0.0,17.0,37,107
604,16062.0,559.0,3824.0,9533.0,676.0,0.0,1186.0,41.0,142.0,37,113
605,421950.0,204870.0,4947.0,208684.0,1285.0,53.0,498.0,136.0,397.0,37,119
606,23849.0,1615.0,2548.0,17252.0,1847.0,0.0,460.0,5.0,19.0,37,167
607,5741.0,53.0,1092.0,3791.0,314.0,0.0,448.0,0.0,22.0,37,173
608,77791.0,34706.0,6317.0,34939.0,556.0,0.0,916.0,20.0,104.0,37,179
609,8122.0,505.0,1359.0,5391.0,580.0,0.0,246.0,13.0,0.0,37,185
610,48198.0,3388.0,6241.0,38014.0,226.0,0.0,196.0,0.0,0.0,37,191
611,15247.0,472.0,741.0,11765.0,1558.0,0.0,511.0,0.0,69.0,37,197
